99.0099	169.33333
101.0249	126.66666
112.986	52
113.0239	217.33333
119.0365	77.333336
453.3316	64
453.3435	70.666664
455.3372	109.33334
455.35	494.66666
456.353	200
523.3557	102.66666
523.3798	88
525.401	70.666664
551.3558	68
551.3776	164
552.3685	57.333332
569.3845	1068
570.3542	77.333336
570.3904	309.33334
613.3737	308
614.3727	106.66666
659.4201	78.666664
731.432	414.66666
732.4456	345.33334
739.1044	60
793.4348	780
794.4337	532
794.4764	108
795.4612	73.333336
951.4485	57.333332
954.4378	57.333332
955.4881	4588
956.4919	1961.3334
957.4332	58.666668
957.4894	690.66669
958.502	101.33334
1120.4639	60
