101.0225	113.33334
101.0254	101.33334
113.024	172
119.0281	89.333336
119.0362	308
283.8724	62.666668
439.3161	161.33333
452.3292	77.333336
469.3454	82.666664
471.3441	1436
472.3485	226.66667
472.3609	168
513.3476	114.66666
539.3866	66.666664
567.3712	196
585.3737	604
586.3807	398.66666
587.3806	133.33333
603.3781	318.66666
604.3816	233.33333
629.3676	129.33333
630.3904	90.666664
634.6669	57.333332
747.4233	54.666668
765.4331	66.666664
791.4321	56
809.4329	694.66669
810.4339	352
811.4127	73.333336
971.4817	4989.3335
972.4801	2470.6667
973.4906	993.33331
974.4978	305.33334
1442.4578	52
