101.0239	216
112.9869	125.33334
113.0208	100
113.0265	70.666664
119.0361	65.333336
163.0592	93.333336
205.0663	102.66666
307.1033	80
471.3467	3328
472.3486	1289.3334
473.358	174.66667
525.353	248
525.3681	90.666664
615.3652	166.66667
615.3954	830.66669
616.3954	478.66666
617.3954	77.333336
633.3979	2577.3333
634.4039	956
635.4014	302.66666
777.4402	746.66669
778.4234	77.333336
778.4596	101.33334
795.4525	2834.6667
796.4561	1449.3334
797.4496	338.66666
797.4759	108
941.5086	3765.3333
942.5109	2422.6667
943.4984	308
943.5271	230.66667
944.1025	61.333332
944.5013	101.33334
1056.4661	58.666668
