99.0049	65.333336
113.024	86.666664
113.0275	125.33334
307.2354	58.666668
395.324	100
439.3161	110.66666
455.3151	97.333336
467.316	722.66669
468.3213	394.66666
481.3467	57.333332
485.3283	1825.3334
486.3257	528
493.3345	70.666664
509.3058	64
521.6935	82.666664
527.3269	96
528.342	50.666668
599.3462	609.33331
599.3656	210.66667
600.3631	252
617.3723	456
618.3602	134.66667
618.3795	177.33333
661.3522	341.33334
661.3698	125.33334
823.3377	84
823.4131	6374.6665
824.4141	2750.6667
825.4115	833.33331
826.402	78.666664
