108.0197	252
132.0234	76
133.0282	108
142.4566	58.666668
165.0708	68
183.0427	72
185.062	318.66666
186.071	194.66667
197.0598	60
207.0492	73.333336
208.0559	58.666668
209.0597	476
210.0678	193.33333
210.0737	122.66666
211.0421	568
211.0703	125.33334
212.0448	58.666668
223.0435	73.333336
224.0508	101.33334
225.0556	1762.6666
226.0623	821.33331
227.067	137.33333
235.0359	181.33333
237.0566	472
239.0353	882.66669
240.035	69.333336
253.0524	1852
254.0581	14693.333
255.0623	1462.6666
256.0672	221.33333
269.0841	586.66669
270.0854	112
1080.1587	54.666668
