101.0243	146.66667
102.0328	57.333332
112.9844	64
115.0389	60
125.0257	70.666664
131.0345	96
161.0424	128
163.0612	130.66667
163.0702	68
205.0754	68
367.1251	57.333332
455.3513	1890.6666
456.3588	469.33334
457.3666	76
509.3854	61.333332
599.3961	705.33331
600.3939	392
600.4124	186.66667
617.4046	5241.3335
618.4084	2266.6667
619.4129	450.66666
620.4199	68
668.2315	66.666664
672.4313	52
761.413	80
761.4528	998.66669
762.4475	152
763.4548	124
779.4602	4130.6665
780.4652	1588
781.4609	504
821.4686	96
925.1094	54.666668
925.3293	86.666664
925.5186	9828
926.5232	4985.3335
927.5142	1170.6666
927.5429	433.33334
928.5438	297.33334
968.5371	90.666664
1242.7774	61.333332
