101.0245	62.666668
101.0275	68
103.003	176
113.0248	8944
114.0277	309.33334
119.0362	97.333336
175.0245	3892
176.03	205.33333
179.0568	224
355.0848	454.66666
355.0933	340
439.3133	72
501.314	142.66667
501.3333	253.33333
502.3175	109.33334
668.8432	65.333336
669.8666	50.666668
911.4574	714.66669
912.4677	180
1156.8083	58.666668
1248.2083	65.333336
1249.5486	25742.666
1250.5506	13237.333
1250.7128	53.333332
1251.4743	109.33334
1251.5087	365.33334
1251.5544	4798.6665
1252.5369	598.66669
1252.5789	429.33334
1252.6664	53.333332
1253.5818	190.66667
