99.0083	2030
101.0249	2189
102.026	61
103.0402	244
111.0086	77
112.0155	282
113.0243	3195
114.0243	124
115.0031	64
115.0399	1489
116.0446	81
116.9298	39
119.0351	1014
125.0255	205
131.0347	1701
132.0391	55
139.0039	511
139.042	43
143.0353	1869
144.0407	108
145.038	70
145.0525	223
157.0134	839
158.0212	44
159.0259	79
161.0438	442
161.454	45
163.0616	1134
163.0659	65
179.0622	48
189.0486	39
190.0629	38
205.0711	1723
206.0715	144
206.0763	51
207.0786	64
231.0503	110
237.9036	40
247.0824	629
248.0809	85
265.0938	44
295.1008	51
296.1092	38
307.1023	155
308.1088	49
325.105	40
359.2794	82
367.129	125
375.3087	170
377.2799	54
391.2993	179
393.3217	173
394.3111	63
395.1026	59
395.1201	153
407.2911	52
407.3263	380
408.3005	57
408.3181	82
409.3469	430
410.3555	83
411.3494	43
421.0968	50
421.1373	87
425.1178	68
425.1305	118
425.3129	66
425.3374	301
426.3457	107
437.3432	570
438.3376	248
438.3507	164
439.3191	50
440.3593	39
453.3303	68
454.3463	58
455.3574	89
457.3653	1288
458.3725	502
465.1336	59
469.3602	63
483.1386	110
501.358	169
502.3594	55
515.7669	39
525.386	62
536.1081	67
571.385	48
597.3778	344
597.3925	42
598.3863	107
599.4151	42
615.3871	1510
616.3945	438
617.3981	56
633.3901	158
634.4017	92
733.4494	525
733.4777	143
734.4466	200
735.4698	77
738.1072	43
751.4688	200
752.4596	84
777.4371	81
779.4357	48
795.4345	293
795.4623	213
796.4417	81
796.4612	44
879.5094	419
880.5092	386
911.503	56
923.4477	164
923.5022	1679
924.4996	1022
926.4897	55
926.5187	147
939.451	48
939.5162	43
940.0999	55
940.343	68
940.6319	47
940.8323	59
940.9712	61
941.1075	139
941.2397	61
941.3109	220
941.3768	97
941.4148	63
941.51	111107
941.7497	60
941.8997	52
942.2829	102
942.3262	48
942.417	191
942.5137	59812
942.6801	44
943.3142	74
943.5154	15545
944.1372	57
944.3121	47
944.5163	3343
944.6036	63
945.2742	44
945.5259	431
946.5157	63
946.7171	52
946.9297	54
