113.0247	6488
114.0263	270.66666
114.0292	152
116.9306	60
119.0301	64
149.0473	60
175.025	5160
176.026	334.66666
176.0321	140
179.0545	110.66666
179.0584	224
355.089	1170.6666
409.1294	118.66666
501.3196	192
839.416	89.333336
840.4107	196
875.5275	57.333332
902.4491	56
1043.5029	1186.6666
1044.5142	553.33331
1381.048	73.333336
1381.2331	52
1381.4357	192
1381.5868	24040
1382.3328	62.666668
1382.5026	256
1382.5912	15866.667
1382.7076	105.33334
1383.2499	66.666664
1383.5081	68
1383.5945	5360
1384.577	776
1384.6102	1461.3334
1385.5294	53.333332
1385.5887	529.33331
1403.6292	60
