99.0095	129.33333
101.0178	77.333336
101.0246	294.66666
103.042	97.333336
113.0255	501.33334
113.0284	73.333336
115.0418	66.666664
119.0368	80
125.0223	118.66666
125.0255	126.66666
131.0362	153.33333
142.0307	68
143.0319	98.666664
143.0357	93.333336
155.037	50.666668
157.0139	186.66667
163.0598	148
163.0652	53.333332
205.07	590.66669
207.0722	60
307.098	61.333332
451.3228	57.333332
465.0732	58.666668
582.3778	85.333336
583.3976	429.33334
651.3335	66.666664
741.4406	53.333332
742.4188	70.666664
749.3111	58.666668
759.43	57.333332
879.5084	65.333336
911.5323	64
921.4882	62.666668
967.518	94.666664
968.5384	109.33334
1049.5025	70.666664
1049.5289	89.333336
1050.5623	69.333336
1067.2956	65.333336
1067.5381	13677.333
1067.8133	62.666668
1068.5428	7381.3335
1068.8016	86.666664
1069.0494	57.333332
1069.5421	2138.6667
1069.5663	794.66669
1070.5179	345.33334
1070.561	590.66669
