101.0226	84
112.9836	164
112.9873	106.66666
119.0384	98.666664
163.0616	56
179.0534	149.33333
221.0659	118.66666
247.0835	104
367.1247	86.666664
439.3199	221.33333
487.3433	2376
488.339	536
616.5913	52
631.3821	542.66669
649.3973	1714.6666
650.3998	468
651.415	94.666664
663.4913	61.333332
793.4271	122.66666
806.6822	54.666668
811.4473	1264
812.4458	222.66667
813.4481	53.333332
813.4735	57.333332
863.7247	57.333332
916.6725	64
957.5038	4172
958.5032	2045.3334
959.4744	73.333336
959.5097	736
1122.2867	56
