99.0091	173.33333
101.0251	233.33333
111.0091	104
112.9851	74.666664
113.025	297.33334
119.0385	144
155.0348	57.333332
337.0745	54.666668
423.3343	78.666664
437.2945	66.666664
439.3191	353.33334
440.3278	86.666664
441.3603	76
467.316	61.333332
469.3289	158.66667
470.3407	90.666664
470.9124	52
471.3475	1220
472.348	150.66667
485.3257	214.66667
513.3682	72
514.3684	56
567.3733	1102.6666
568.3656	565.33331
569.3715	90.666664
585.377	429.33334
585.3921	169.33333
586.3794	313.33334
587.3452	76
587.3887	88
601.3784	68
602.3655	73.333336
603.3806	370.66666
629.3702	57.333332
647.381	74.666664
648.367	86.666664
809.4276	741.33331
810.4258	84
811.4483	198.66667
851.4617	53.333332
853.5603	64
958.2472	130.66667
970.4205	74.666664
971.4865	10076
972.4324	61.333332
972.4892	4634.6665
973.4818	1580
973.5425	88
974.4923	310.66666
