101.0244	642
102.0289	60
103.0031	631
104.0442	46
113.0241	1510
129.0173	54
129.0242	40
131.0357	713
133.0142	216
149.0477	48
157.0164	182
163.0246	90
175.0227	205
175.0278	76
193.0357	4808
194.0398	450
337.1184	91
455.2982	64
455.3183	91
469.1454	132
470.157	66
517.3155	483
518.3241	76
693.3438	408
693.3621	154
700.3496	48
826.4254	55
933.9781	48
1050.4118	38
1059.4816	187
1060.5111	57
1219.074	38
1232.4471	40
1233.4049	47
1235.2467	72
1235.531	30608
1236.4157	97
1236.4532	51
1236.5349	16267
1236.6624	43
1237.4774	178
1237.5059	273
1237.5372	5585
1238.5171	223
1238.5437	1007
1239.5411	207
