99.0093	748
100.0118	64
101.0254	812
111.0048	86.666664
112.0146	112
112.0176	117.33334
112.9858	169.33333
113.0223	334.66666
113.0253	941.33331
116.9299	169.33333
119.0346	417.33334
125.0249	106.66666
127.0407	336
129.0168	97.333336
131.0296	68
143.0357	177.33333
143.0395	54.666668
145.0488	140
148.0507	60
157.0095	86.666664
157.0128	92
157.0168	130.66667
159.0292	106.66666
161.0392	122.66666
187.0589	52
205.0704	630.66669
205.0747	180
206.0763	86.666664
247.0829	706.66669
247.0881	153.33333
259.0824	58.666668
289.0909	401.33334
290.0954	149.33333
367.1247	84
372.4607	60
377.0935	70.666664
377.1124	57.333332
391.2996	70.666664
407.2926	52
423.3295	169.33333
436.7092	57.333332
439.3215	70.666664
455.3523	325.33334
457.3631	474.66666
457.3742	237.33333
458.3683	120
483.3548	65.333336
483.381	234.66667
484.3893	116
501.3513	146.66667
511.3667	89.333336
525.1482	125.33334
527.3705	108
539.3732	129.33333
557.3808	134.66667
559.3952	1017.3333
560.397	201.33333
565.3181	54.666668
569.3686	62.666668
571.4018	158.66667
615.3832	356
615.3961	180
616.3825	230.66667
629.3966	88
641.3928	53.333332
642.4066	124
655.4049	66.666664
661.0054	52
673.4374	594.66669
674.418	134.66667
674.4337	110.66666
674.4507	106.66666
691.4282	144
692.443	70.666664
717.4144	1138.6666
717.4518	118.66666
718.3943	97.333336
718.4118	104
718.4269	370.66666
735.4368	161.33333
803.4383	84
803.4693	80
817.4789	141.33333
817.6186	57.333332
835.4784	620
836.4881	322.66666
898.49	65.333336
919.4609	69.333336
923.461	60
941.509	189.33333
942.5271	109.33334
970.5172	57.333332
981.5359	288
981.5775	82.666664
982.5308	56
983.4853	88
983.5267	97.333336
983.5663	56
1009.5042	50.666668
1009.5404	322.66666
1010.5529	233.33333
1025.5043	61.333332
1025.5526	52
1026.5335	157.33333
1031.6682	58.666668
1043.5042	120
1043.5303	246.66667
1043.5524	398.66666
1044.5428	166.66667
1049.5191	93.333336
1052.9949	57.333332
1067.5218	82.666664
1067.5451	84
1069.5188	68
1069.5411	85.333336
1070.4405	56
1085.3562	80
1085.5525	31384
1086.5555	16620
1086.6556	156
1087.553	5637.3335
1087.9102	66.666664
1088.5262	140
1088.5582	1068
1089.5231	74.666664
1709.323	154.66667
