101.0231	108
103.0041	307
105.0093	51
112.9886	54
113.025	9264
114.029	421
115.032	73
119.034	304
139.003	42
157.0107	50
161.0391	48
161.0461	53
175.0258	5471
176.0271	118
176.0329	72
177.0273	57
177.0351	97
179.0513	129
179.058	193
180.9649	56
193.0348	144
273.059	60
312.1256	38
337.1159	52
355.0888	1076
356.0954	70
356.7718	44
409.1272	43
454.3124	44
455.3207	208
456.3158	58
491.1353	66
499.3182	75
517.3181	753
518.313	168
519.3226	46
685.1758	56
728.5879	45
810.157	42
855.4025	214
927.4444	204
927.4771	60
928.4436	67
928.4718	93
1055.9939	43
1176.8498	45
1235.546	278
1236.4946	44
1236.5401	235
1252.5514	43
1257.4899	213
1257.516	139
1258.5202	52
1258.5586	58
1259.5056	139
1265.3663	67
1265.5479	30280
1266.5512	16904
1267.5499	5851
1268.4336	65
1268.5072	157
1268.5606	1517
1269.523	68
1269.5633	183
1270.0098	96
1270.5083	67
1270.5586	41
1272.877	44
1287.5076	403
1287.557	161
1288.5283	175
1289.5292	70
1289.5665	43
1290.4834	56
1290.554	59
1304.596	42
