99.0089	289.33334
101.0245	3901.3333
101.027	82.666664
102.0261	164
102.0312	160
103.0043	5573.3335
103.0288	58.666668
103.0395	212
104.009	209.33333
105.6562	69.333336
111.0064	114.66666
112.8758	62.666668
113.0249	16626.666
114.0281	1074.6666
115.004	332
115.0285	84
115.0337	88
119.0348	174.66667
129.019	186.66667
131.0353	6790.6665
132.0404	244
133.0143	3666.6667
145.0136	82.666664
149.0475	677.33331
157.0133	1468
157.0169	482.66666
158.0187	60
163.0248	1676
164.0299	66.666664
175.0249	2285.3333
176.0279	116
177.0276	100
193.0361	43148
194.0394	2308
195.0382	604
196.0543	61.333332
205.0761	88
206.6597	65.333336
233.0689	66.666664
257.0612	50.666668
269.3276	61.333332
277.0927	210.66667
337.1143	1258.6666
339.2257	60
409.1253	157.33333
409.1394	320
439.3233	1042.6666
440.3322	113.33334
469.1569	728
475.1638	65.333336
483.3153	386.66666
501.3232	3085.3333
502.3239	849.33331
503.3191	104
541.1756	114.66666
587.8427	73.333336
588.4855	81.333336
595.3568	57.333332
598.8566	72
614.7487	56
653.2511	57.333332
655.217	65.333336
655.5415	84
662.5389	54.666668
662.8983	76
670.4457	62.666668
671.6252	66.666664
677.351	1126.6666
678.3594	380
679.354	77.333336
679.3915	68
695.3372	58.666668
714.3044	56
773.049	53.333332
790.5002	78.666664
911.4658	205.33333
1043.5036	3612
1043.543	82.666664
1044.4767	53.333332
1044.5078	1646.6666
1045.4939	461.33334
1045.5217	241.33333
1216.8489	101.33334
1217.2706	72
1217.4634	85.333336
1217.5733	81.333336
1217.8347	100
1218.0057	68
1218.0768	86.666664
1218.1206	124
1218.2372	68
1218.4376	189.33333
1218.4944	61.333332
1218.5404	74.666664
1218.7717	153.33333
1218.8312	377.33334
1218.8876	277.33334
1219.0092	76
1219.0761	196
1219.1214	140
1219.1748	262.66666
1219.2332	258.66666
1219.3359	60
1219.3744	262.66666
1219.4127	796
1219.538	263201.34
1219.8066	185.33333
1219.8697	80
1219.9145	116
1219.9843	94.666664
1220.0496	89.333336
1220.0825	156
1220.1427	202.66667
1220.2458	192
1220.3669	216
1220.4016	236
1220.4308	218.66667
1220.5416	159718.67
1220.7207	213.33333
1220.8458	69.333336
1221.1499	116
1221.2258	193.33333
1221.4281	373.33334
1221.5459	57169.332
1221.7184	77.333336
1221.7979	93.333336
1222.034	74.666664
1222.1176	100
1222.5489	10548
1222.8269	69.333336
1223.0021	77.333336
1223.1358	65.333336
1223.5365	1596
1224.5456	385.33334
1224.998	68
1225.5716	90.666664
1226.091	58.666668
1227.1162	74.666664
1366.6163	53.333332
1368.7717	57.333332
