99.0069	68
99.0123	56.799999
113.0228	105.6
113.0259	194.39999
117.0222	61.599998
129.0184	39.200001
133.0095	33.599998
139.0043	38.400002
161.0458	43.200001
214.0274	36.799999
226.0303	226.39999
227.0394	72.800003
242.0173	91.199997
242.025	35.200001
258.0207	32
261.8907	41.599998
268.0438	37.599998
269.045	31.200001
269.0531	31.200001
270.0115	138.39999
270.0173	104
270.8931	38.400002
271.025	3643.2
271.0673	33.599998
272.0254	416.79999
272.0388	63.200001
284.0353	30.4
285.0402	728.79999
285.1926	30.4
286.0426	48
297.0383	60.799999
299.0198	6442.3999
299.0597	32
299.1855	44.799999
300.0213	1160
300.0316	97.599998
301.027	207.2
309.0295	47.200001
309.0371	64
312.0291	40.799999
313.0259	136.8
313.0344	854.40002
313.0418	147.2
314.0421	3096
315.0489	468.79999
316.0411	58.400002
316.0531	40.799999
327.0547	43.200001
328.0603	253.60001
329.0662	5170.3999
330.0704	1316
331.0689	54.400002
341.0711	35.200001
371.0783	42.400002
371.2105	43.200001
503.2568	52
799.5264	39.200001
