99.0097	994.66669
103.0048	161.33333
112.0177	74.666664
113.0246	1042.6666
114.0268	88
119.0502	1280
121.0258	52
129.0231	76
145.0289	369.33334
151.0025	101.33334
163.0404	2442.6667
164.0449	280
175.026	216
193.0359	212
225.0513	64
225.0659	102.66666
229.0507	128
263.0434	64
268.0392	172
269.0459	5896
270.0488	981.33331
271.0444	370.66666
282.0536	81.333336
289.0493	81.333336
289.0587	194.66667
291.0322	50.666668
293.0527	61.333332
295.0578	53.333332
315.0355	112
333.0491	2073.3333
334.0504	106.66666
342.8127	53.333332
351.0537	1034.6666
352.0521	116
477.402	73.333336
497.1043	168
604.101	60
999.6189	53.333332
