113.0245	1170.6666
114.0291	68
116.9305	57.333332
131.0332	102.66666
131.0359	94.666664
143.035	86.666664
149.0456	542.66669
161.0393	50.666668
161.0494	181.33333
161.0966	52
277.092	402.66666
277.0977	238.66667
299.0886	64
319.1016	286.66666
337.115	2757.3333
338.1198	632
409.1371	1733.3334
410.1407	413.33334
439.3221	2868
440.3291	978.66669
441.3324	174.66667
469.1588	4569.3335
470.1619	812
470.6013	57.333332
471.1558	58.666668
471.1666	116
541.1632	248
541.1798	668
542.1837	132
543.1772	108
981.5026	708
981.5315	125.33334
982.5129	489.33334
983.5184	97.333336
1241.5398	52
1280.4614	78.666664
1280.5114	60
1349.9288	61.333332
1367.6107	12473.333
1368.6209	8493.333
1368.7211	126.66666
1369.5513	224
1369.6165	3252
1370.5545	162.66667
1370.5998	316
1370.6365	610.66669
1371.6256	306.66666
