99.0039	62.666668
99.0078	446.66666
112.9856	72
113.0241	832
114.0248	134.66667
115.0035	124
131.0239	57.333332
133.0122	62.666668
134.0369	780
135.0438	78.666664
141.0284	65.333336
149.0599	73.333336
157.0169	96
157.0205	85.333336
158.0193	53.333332
164.0482	68
175.028	133.33333
180.027	52
193.0512	1440
194.0513	72
201.0405	90.666664
225.0611	118.66666
227.0705	81.333336
268.0395	65.333336
269.0464	3914.6667
270.0478	666.66669
271.0443	177.33333
284.0332	106.66666
285.0349	121.33334
289.0522	94.666664
289.0611	102.66666
311.0566	69.333336
333.0458	1362.6666
334.0534	118.66666
342.8497	52
351.057	486.66666
352.0582	88
369.074	129.33333
490.7425	77.333336
527.1003	174.66667
529.7252	53.333332
666.5764	65.333336
769.7521	50.666668
1631.5292	53.333332
