99.0064	253.60001
99.0093	331.20001
100.0129	41.599998
101.0244	623.20001
103.0423	40
112.0156	38.400002
112.9862	38.400002
113.0246	1040
114.0259	100
114.9321	30.4
115.0435	36.799999
116.9297	30.4
119.0327	34.400002
119.036	144
119.0391	60.799999
125.0238	69.599998
131.0349	96.800003
139.0011	31.200001
139.0041	40.799999
139.0092	55.200001
143.0312	80.800003
143.0359	217.60001
145.0522	75.199997
157.0134	144.8
161.0466	196.8
163.0613	64.800003
205.0724	476.79999
206.0774	65.599998
247.0836	709.59998
247.0898	71.199997
257.0655	35.200001
289.092	304.79999
290.0939	41.599998
307.0971	80
349.1189	34.400002
359.7147	36.799999
367.1105	44
367.1189	42.400002
409.3548	145.60001
410.3516	41.599998
425.3384	84.800003
437.3504	154.39999
438.3362	41.599998
438.3617	44
457.3682	756.79999
458.375	153.60001
459.3766	52
460.7449	34.400002
467.3516	31.200001
507.1252	37.599998
541.4764	34.400002
553.3848	31.200001
571.4015	30.4
597.383	50.400002
598.3942	40
615.3714	249.60001
615.3904	504.79999
616.3866	170.39999
633.3912	48.799999
633.4139	36.799999
634.3955	54.400002
649.4224	34.400002
733.4411	91.199997
751.4524	58.400002
794.0248	30.4
795.4375	126.4
796.4664	35.200001
879.4817	59.200001
879.5013	173.60001
880.5062	104.8
923.5032	185.60001
924.5091	74.400002
941.4951	351.20001
941.5175	155.2
941.5559	44.799999
942.4771	44.799999
942.5162	288
943.5179	95.199997
965.5074	174.39999
966.4634	30.4
966.5089	148.8
982.4966	30.4
983.1271	67.199997
983.2675	44
983.3897	64
983.4383	280
983.5215	35251.199
983.7059	44.799999
983.7563	74.400002
984.4324	44
984.5253	19176.801
984.6494	32
985.5291	4924.7998
986.5168	921.59998
986.5547	228
987.5286	313.60001
1013.5099	44.799999
1035.4876	45.599998
