99.0091	389.60001
100.0117	47.200001
101.0244	5468
102.0286	160
103.0037	7009.6001
103.0408	99.199997
104.0081	292
104.8916	32
105.0091	65.599998
111.005	34.400002
112.3279	36.799999
112.9843	44.799999
113.0244	22670.4
114.0277	980
115.003	518.40002
115.0287	131.2
117.0173	79.199997
117.0227	46.400002
119.0357	180
129.0208	376
130.0299	80
131.0349	8342.4004
132.0379	438.39999
133.0141	4002.3999
133.0412	37.599998
134.0185	344.79999
143.0378	44.799999
145.0149	77.599998
149.0445	572.79999
149.0487	30.4
157.0146	2483.2
158.0147	108
163.0251	1436.8
163.0286	91.199997
164.0271	101.6
175.0194	105.6
175.0253	2604.8
176.0273	145.60001
177.0243	40
193.0354	53456.801
193.7354	30.4
194.039	3767.2
194.0598	38.400002
195.0382	863.20001
196.0399	43.200001
205.0728	36.799999
246.6365	34.400002
337.1139	68.800003
339.0483	40.799999
425.2893	36.799999
425.3066	72.800003
433.0877	32
437.3019	34.400002
439.321	1058.4
440.3232	549.59998
441.3312	48
465.3003	32
481.3278	30.4
483.3127	446.39999
484.3196	90.400002
501.3196	6304
501.3714	32.799999
502.3228	1793.6
503.3197	95.199997
503.3343	167.2
515.3373	31.200001
522.3359	30.4
531.9586	36.799999
541.6704	36.799999
590.7515	35.200001
597.4874	36.799999
600.0921	35.200001
604.7063	42.400002
629.2635	44.799999
631.6975	43.200001
677.3464	570.40002
677.3634	88
678.3376	75.199997
678.3637	379.20001
701.4571	54.400002
752.8234	31.200001
909.06	38.400002
911.4233	30.4
911.4588	2822.3999
912.4605	1288
913.462	522.40002
914.4705	116.8
977.4396	40
1004.9006	37.599998
1083.3302	32
1083.537	44
1085.0857	36.799999
1085.2969	35.200001
1085.4035	40.799999
1085.4785	61.599998
1085.6668	46.400002
1085.7218	79.199997
1085.8109	137.60001
1085.8609	83.199997
1085.8869	64.800003
1085.9635	81.599998
1086.0366	67.199997
1086.0885	64
1086.1982	116
1086.274	161.60001
1086.3384	122.4
1086.4254	131.2
1086.4685	65.599998
1086.5062	105.6
1086.5738	105.6
1086.6973	56.799999
1086.7358	75.199997
1086.841	142.39999
1086.8808	95.199997
1086.921	136.8
1087.0009	214.39999
1087.0409	82.400002
1087.0887	132.8
1087.1288	236
1087.1731	98.400002
1087.2101	43.200001
1087.2319	108
1087.2756	218.39999
1087.3286	156
1087.4943	300520.81
1087.6598	242.39999
1087.7214	160.8
1087.813	146.39999
1087.867	52.799999
1087.9071	121.6
1087.9514	244
1087.9844	73.599998
1088.0175	68
1088.0671	184.8
1088.1136	119.2
1088.1616	112.8
1088.2125	69.599998
1088.2355	62.400002
1088.2728	156
1088.3182	215.2
1088.375	225.60001
1088.4973	170227.2
1088.6027	71.199997
1088.679	83.199997
1088.766	30.4
1088.8233	62.400002
1088.8651	48
1088.972	169.60001
1089.0667	57.599998
1089.0952	39.200001
1089.2846	94.400002
1089.3743	216.8
1089.501	54832
1089.6292	59.200001
1089.7317	50.400002
1089.7573	60.799999
1089.8707	68
1090.217	67.199997
1090.4076	84.800003
1090.5048	10776.8
1090.7729	43.200001
1091.4691	94.400002
1091.5052	1820.8
1092.4843	60
1092.5167	284
1092.674	48
1092.8773	44.799999
1093.4263	45.599998
1093.4731	120
1093.5043	84.800003
1093.6085	59.200001
1093.6948	38.400002
1093.7331	36.799999
1093.8043	56
1093.9396	37.599998
1093.999	33.599998
1094.4731	45.599998
1094.665	47.200001
1291.8991	41.599998
1423.8362	30.4
1647.913	37.599998
